 Folio, Ejercicio, Mes, Fecha, Dia, Hora, Tipo_de_accidente, Resolución, Origen_de_reporte, Tipo_de_asentamiento, Nombre_de_asentamiento, Tipo_de_vialidad, Nombre_de_la_Vialidad, Georreferencia, Nota
3301,2022,OCTUBRE,2022-10-15,SABADO,16:13:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,VALLE DE SAN BLAS,AVENIDA,DEL HOSPITAL Y PROL. HIDALGO,"25.805836913226454, -100.56443085284013",
2670,2022,OCTUBRE,2022-10-15,SABADO,21:17:00,LATERAL,EN TRAMITE,LLAMADA AL 911,COLONIA,RIVERAS DE CAPELLANIAS,CALLE,SAN MATEO Y SAN JORGE,"25.802137109609546, -100.61367152340122",
2722,2022,OCTUBRE,2022-10-16,DOMINGO,05:31:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,MARAVILLAS,AVENIDA,MARAVILLAS,"25.797946892584676, -100.6434799864775",
2950,2022,OCTUBRE,2022-10-16,DOMINGO,20:12:00,DIVERSO,EN TRAMITE,LLAMADA AL 911,COLONIA,HACIENDA DEL FRAILE,CALLE,HACIENDA DEL FRAILE Y HACIENDA SANTA MARIA,"25.765962354269046, -100.59784925357991",
3326,2022,OCTUBRE,2022-10-17,LUNES,07:30:00,ATROPELLO,EN TRAMITE,LLAMADA AL 911,COLONIA,VALLE DE LINCOLN,AVENIDA,REAL DE PALMAS Y MINEROS,"25.794837852560953, -100.49007779130723",
2762,2022,OCTUBRE,2022-10-18,MARTES,11:58:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,ALTAVILLA,AVENIDA,LINCOLN Y ALTAVILLA,"25.792266924644014, -100.51893994423986",
2021,2022,OCTUBRE,2022-10-18,MARTES,10:10:00,LATERAL,FINIQUITADO,LLAMADA AL 911,COLONIA,VILLAS DEL PONIENTE,AVENIDA,VILLA CORONA Y DE LAS MITRAS,"25.777367114298467, -100.42778539253628",
2649,2022,OCTUBRE,2022-10-19,MIERCOLES,20:01:00,FRONTAL,EN TRAMITE,LLAMADA AL 911,COLONIA,AMPLIACION LOS NOGALES,CALLE,PINO Y CEREZO,"25.80434969200228, -100.60206217800753",
3128,2022,OCTUBRE,2022-10-21,VIERNES,06:03:00,FRONTAL,EN TRAMITE,LLAMADA AL 911,COLONIA,ZONA INDUSTRIAL,CARRETERA,CARRETERA A GARCIA,"25.765862289212674, -100.55040990579491",
1945,2022,OCTUBRE,2022-10-21,VIERNES,13:36:00,CRUCERO,EN TRAMITE,LLAMADA AL 911,COLONIA,CENTRO DE GARCIA,CALLE,VICTORIANO TREVIÑO Y DR. GONZALEZ,"25.80998116498644, -100.60205865047972",
3006,2022,OCTUBRE,2022-10-22,SABADO,03:00:00,DIVERSO,EN TRAMITE,LLAMADA AL 911,COLONIA,MITRAS PONIENTE,AVENIDA,LINCOLN Y ROTONDA,"25.778683528129154, -100.44773128677173",
2671,2022,OCTUBRE,2022-10-22,SABADO,11:21:00,DIVERSO,EN TRAMITE,LLAMADA AL 911,COLONIA,ALTAVILLA,AVENIDA,LINCOLN Y ALTAVILLA,"25.792274361820315, -100.51900273739119",
2565,2022,OCTUBRE,2022-10-22,SABADO,17:30:00,SALIDA DE CAMINO,EN TRAMITE,LLAMADA AL 911,COLONIA,VALLE DE LINCOLN SEC. SAN JOSE,AVENIDA,IMPERIAL ENTRE PORTAL Y LA ENCOMIENDA,"25.79815252792472, -100.45952593407833",
3278,2022,OCTUBRE,2022-10-22,SABADO,17:55:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,MITRAS BICENTENARIO,AVENIDA,BICENTENARIO  Y MEXICO,"25.78679334980915, -100.45814419889305",
2787,2022,OCTUBRE,2022-10-23,DOMINGO,21:39:00,VOLCADURA,EN TRAMITE,LLAMADA AL 911,COLONIA,REALD E CAPELLANIAS,AVENIDA,LAZARO CARDENAZ Y JOEL GARZA,"25.801905202001148, -100.5943563779634",
2980,2022,OCTUBRE,2022-10-23,DOMINGO,01:01:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,PRIV. LAS VILLAS,BOULEVAR,HEBERTO CASTILLO Y LAS VILLAS,"25.786983607873466, -100.58052242137234",
2650,2022,OCTUBRE,2022-10-24,LUNES,21:00:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,S/D,AVENIDA,BICENTENARIO Y SILAO,"25.784184620614514, -100.45872638050591",
3256,2022,OCTUBRE,2022-10-24,LUNES,12:10:00,ATROPELLO,FINIQUITADO,LLAMADA AL 911,COLONIA,VALLE DE LINCOLN,AVENIDA,MINERIAS Y REAL DE PALMAS,"25.79218786258108, -100.48996060016178",
117,2022,OCTUBRE,2022-10-25,MARTES,07:10:00,LATERAL,EN TRAMITE,LLAMADA AL 911,COLONIA,ZONA INDUSTRIAL,CARRETERA,CARR. A GARCIA,"25.778865910659793, -100.57169866328593",
3279,2022,OCTUBRE,2022-10-25,MARTES,19:51:00,ALCANCE,FINIQUITADO,LLAMADA AL 911,COLONIA,VILLAS DEL PONIENTE,AVENIDA,LINCOLN Y AVANTE,"25.772324715226272, -100.42371574531325",
2750,2022,OCTUBRE,2022-10-27,JUEVES,07:01:00,ATROPELLO,FINIQUITADO,LLAMADA AL 911,COLONIA,S/D,AVENIDA,SOR JUANA I. Y FRAY PEDRO DE GANTE,"25.796307495006292, -100.59603174759172",
