FOLIO ,AÑO,MES,FECHA,DIA ,HORA ,TIPO DE ACCIDENTE ,RESOLUCION,ORIGEN REPORTE,TIPO ASENTAMIENTO,NOMBRE ASENTAMIENTO,TIPO VIALIDAD,NOMBRE VIALIDAD ,GEORREFERENCIA
34947,2022,SEPTIEMBRE,2022-09-14,MIERCOLES,09:30:00,ESTRELLAMIENTO,FINIQUITADO,RUTINA,RESIDENCIAL,RESIDENCIAL ROBLE,AVENIDA,CAMARENA Y ARTURO B DE LA GARZA,"25.765563, -100.289119"
36573,2022,SEPTIEMBRE,2022-09-14,MIERCOLES,11:51:00,LATERAL CON HUIDA,INVESTIGACIONES,C-4,COLONIA,VILLAS DE SAN CRISTOBAL,AVENIDA,MIGUEL ALEMAN U CASA BLANCA,"25.733186, -100.209479"
36759,2022,SEPTIEMBRE,2022-09-14,MIERCOLES,14:40:00,ALCANCE Y PROYECCION,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,AVENIDA,ARTURO B DE LA GARZA Y ITURBIDE,"25.752316, -100.285044"
36187,2022,SEPTIEMBRE,2022-09-14,MIERCOLES,14:38:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CASA BELLA,AVENIDA,UNIVERSIDAD Y CASA BELLA,"25.76394, -100.294088"
36791,2022,SEPTIEMBRE,2022-09-14,MIERCOLES,16:40:00,ESTRELLAMIENTO,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,CALLE,PORFIRIO DIAZ Y FCO. NARANJO,"25.754783, -100.295221"
35123,2022,SEPTIEMBRE,2022-09-14,MIERCOLES,17:12:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,AVENIDA,UNIVERSIDAD Y BERNARDO REYES,"25.755949, -100.296884"
35124,2022,SEPTIEMBRE,2022-09-14,MIERCOLES,18:34:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,NOGALAR Y MUNICH,"25.728658, -100.301883"
36245,2022,SEPTIEMBRE,2022-09-14,MIERCOLES,18:21:00,ALCANCE,FINIQUITADO,RUTINA,RESIDENCIAL,RESIDENCIAL ANAHUAC,AVENIDA,MANUEL L. BARRGAN Y  JUAN PABLO II,"25.752522, -100.30872"
36392,2022,SEPTIEMBRE,2022-09-14,MIERCOLES,18:50:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,HACIENDA LAS FUENTES,AVENIDA,MIGUEL ALEMAN Y CASA BLANCA,"25.733186, -100.209479"
36859,2022,SEPTIEMBRE,2022-09-14,MIERCOLES,22:05:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,RIBERAS DE LAS PUENTES,AVENIDA,JORGE TREVIÑO Y REPUBLICA MEXICANA,"25.750339, -100.278179"
37155,2022,SEPTIEMBRE,2022-09-15,JUEVES,06:16:00,ALCANCE CON HUIDA,INVESTIGACIONES,911,COLONIA,ANAHUAC,AVENIDA,NOGALAR Y UNIVERSIDAD,"25.731258, -100.307222"
37060,2022,SEPTIEMBRE,2022-09-15,JUEVES,12:53:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,GARZA CANTU,AVENIDA,ANGELES Y SAN NICOLAS,"25.712781, -100.295992"
36146,2022,SEPTIEMBRE,2022-09-15,JUEVES,07:55:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,AVENIDA,BARRAGAN Y PALACIO DE JUSTICIA,"25.733343, -100.31539"
36514,2022,SEPTIEMBRE,2022-09-15,JUEVES,08:38:00,CRUCERO,FINIQUITADO,C-4,COLONIA,CASA BELLA,AVENIDA,SENDERO Y UNIVERSIDAD,"25.767486, -100.292172"
36515,2022,SEPTIEMBRE,2022-09-15,JUEVES,13:36:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,AVENIDA,UNIVERSIDAD Y LUIS G. URBINA,"25.736272, -100.299382"
35895,2022,SEPTIEMBRE,2022-09-15,JUEVES,13:55:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,CALLE,JERONIMO TREVÑO Y ESCOBEDO,"25.753173, -100.292004"
36815,2022,SEPTIEMBRE,2022-09-15,JUEVES,14:48:00,CRUCERO,FINIQUITADO,C-4,COLONIA,VALLE DE LAS ALAMEDAS,CALLE,FCO. FERNANDEZ Y REP. MEX,"25.767988, -100.272714"
36247,2022,SEPTIEMBRE,2022-09-15,JUEVES,15:55:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,AVENIDA,UNIVERSIDAD Y ZONA NORTE,"25.762644, -100.294324"
33488,2022,SEPTIEMBRE,2022-09-15,JUEVES,16:25:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CHAPULTEPEC,AVENIDA,UNIVERSIDAD Y FCO. I. MADERO,"25.746959, -100.29995"
36024,2022,SEPTIEMBRE,2022-09-15,JUEVES,16:35:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,HACIENDA LAS FUENTES,CALLE,HACIENDA LAS FUENTES Y MIGUELA ALEMAN,"25.730184, -100.2109"
36816,2022,SEPTIEMBRE,2022-09-15,JUEVES,17:00:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,PREDIO ALDAPE,AVENIDA,NOGALAR Y VIA MATAMOROS,"25.720007, -100.289647"
36248,2022,SEPTIEMBRE,2022-09-15,JUEVES,17:40:00,MOVIL DE VEHICULO,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,CALLE,BUSTAMANTE Y GUERRERO,"25.752026, -100.293421"
36255,2022,SEPTIEMBRE,2022-09-15,JUEVES,17:38:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,HACIENDA LAS FUENTES,CALLE,HACIENDA LAS FUENTES Y MIGUELA ALEMAN,"25.730184, -100.2109"
36762,2022,SEPTIEMBRE,2022-09-15,JUEVES,17:55:00,LATERAL,FINIQUITADO,RUTINA,RESIDENCIAL,TABACHINES,AVENIDA,MANUEL L. BARRAGAN Y LERDO DE TEJADA,"25.759318, -100.306114"
35021,2022,SEPTIEMBRE,2022-09-15,JUEVES,18:10:00,LATERAL,FINIQUITADO,C-4,COLONIA,MIGUEL ALEMAN,AVENIDA,ROMULO GARZA Y LAS TORRES,"25.723968, -100.222783"
35943,2022,SEPTIEMBRE,2022-09-15,JUEVES,18:48:00,ALCANCE,FINIQUITADO,911,COLONIA,JARDINES DE ANAHUAC,AVENIDA,JUAN PABLO II Y DIEGO DIAZ,"25.72542, -100.277771"
36250,2022,SEPTIEMBRE,2022-09-15,JUEVES,19:23:00,LATERAL,FINIQUITADO,C-4,COLONIA,ANAHUAC,AVENIDA,FIDEL VZZ Y FRAY LUIS DE LEON,"25.736272, -100.299382"
36795,2022,SEPTIEMBRE,2022-09-15,JUEVES,20:40:00,CRUCERO,FINIQUITADO,911,COLONIA,ANAHUAC,CALLE,SOR JUANA INES DE LA CRUZ Y MANUEL ACUÑA,"25.738345, -100.30196"
36190,2022,SEPTIEMBRE,2022-09-15,JUEVES,20:18:00,CRUCERO CON HUIDA,INVESTIGACIONES,C-4,COLONIA,PEDREGAL SANTO DOMINGO,AVENIDA,BENJAMIN TORRES Y HERIBERO JARA,"25.730159, -100.271625"
36607,2022,SEPTIEMBRE,2022-09-16,VIERNES,02:11:00,ALCANCE,FINIQUITADO,911,COLONIA,VALLE DEL MEZQUITAL,AVENIDA,LOPEZ MATEOS Y  STA ROSA,"25.739607, -100.239361"
36765,2022,SEPTIEMBRE,2022-09-16,VIERNES,15:11:00,CRUCERO,FINIQUITADO,C-4,COLONIA,CABECERA MUNICIPAL,CALLE,COLON Y MORELOS,"25.751869, -100.290683"
36394,2022,SEPTIEMBRE,2022-09-16,VIERNES,19:33:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,LA FE,AVENIDA,MIGUEL ALEMAN Y PUERTO LA PAZ,"25.726988, -100.21256"
36860,2022,SEPTIEMBRE,2022-09-17,SABADO,00:30:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,AVENIDA,UNIVERSIDAD Y JORGE TREVIÑO,"25.736272, -100.299382"
37160,2022,SEPTIEMBRE,2022-09-17,SABADO,09:12:00,ESTRELAMIENTO CON ABANDONO,PERITAJES,911,RESIDENCIAL,RESIDENCIAL ANAHUAC,CALLE,TENOCHTITLAN Y OCTAVA,"25.740198, -100.316611"
36915,2022,SEPTIEMBRE,2022-09-17,SABADO,12:14:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,AVENIDA,UNIVERSIDAD Y BERNARDO REYES,"25.755949, -100.296884"
36796,2022,SEPTIEMBRE,2022-09-17,SABADO,14:27:00,CRUCERO,FINIQUITADO,RUTINA,RESIDENCIAL,RESIDENCIAL ROBLE SAN NICOLAS,CALLE,ARTURO B. DE LA GARZA Y JOSE CHAVEZ,"25.76162, -100.287816"
37302,2022,SEPTIEMBRE,2022-09-17,SABADO,15:00:00,ESTRELLAMIENTO CON HUIDA,INVESTIGACIONES,RUTINA,COLONIA,LAS PUENTES,CALLE,CERRO DE SAN MIGUEL Y  SAN NICOLAS,"25.740672, -100.289044"
36395,2022,SEPTIEMBRE,2022-09-17,SABADO,16:15:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,MIGUEL ALEMAN,AVENIDA,ROMULO GARZA Y NICOLAS BRAVO,"25.723767, -100.223499"
36767,2022,SEPTIEMBRE,2022-09-17,SABADO,19:45:00,LATERAL,FINIQUITADO,RUTINA,RESIDENCIAL,RESIDENCIAL ANAHUAC,AVENIDA,MANUEL L. BARRGAN Y FRAY  BARTOLOME DE LAS CASAS,"25.742405, -100.312157"
36841,2022,SEPTIEMBRE,2022-09-17,SABADO,22:44:00,ALCANCE,PERITAJES,911,COLONIA,INDUSTRIAS DEL VIDRIO,AVENIDA,PINOS Y ARBOLES,"25.727974, -100.234871"
36953,2022,SEPTIEMBRE,2022-09-17,SABADO,23:00:00,REVERSA,PERITAJES,911,FRACCIONAMIENTO,FRACCIONAMIENTO VILLARREAL,CALLE,SEVILLA Y ARTURO B DE LA GARZA,"25.764688, -100.288996"
36608,2022,SEPTIEMBRE,2022-09-18,DOMINGO.,00:07:00,CRUCERO,FINIQUITADO,911,COLONIA,CABECERA MUNICIPAL,CALLE,LERDO DE TEJADA E HIDALGO,"25.759111, -100.29112"
36108,2022,SEPTIEMBRE,2022-09-18,DOMINGO.,03:48:00,DIVERSO,PERITAJES,RUTINA,COLONIA,MIGUEL ALEMAN,AVENIDA,BONIFACIO SALINAS Y CALLE C,"25.721749, -100.227592"
36325,2022,SEPTIEMBRE,2022-09-18,DOMINGO.,05:05:00,ESTRELLAMIENTO,PERITAJES,RUTINA,RESIDENCIAL,RESIDENCIAL ROBLE SAN NICOLAS,AVENIDA,MORENITA MIA Y MARIA BONITA,"25.762471, -100.282"
36223,2022,SEPTIEMBRE,2022-09-18,DOMINGO.,07:57:00,ESTRELLAMIENTO,PERITAJES,RUTINA,COLONIA,TALAVERNA C.R.O.C.,AVENIDA,MIGUEL ALEMAN Y AV UNION,"25.714658, -100.21943"
37162,2022,SEPTIEMBRE,2022-09-18,DOMINGO.,08:48:00,CRUCERO,FINIQUITADO,911,COLONIA,CABECERA MUNICIPAL,AVENIDA,JUAREZ Y TERAN,"25.755765, -100.28825"
36224,2022,SEPTIEMBRE,2022-09-18,DOMINGO.,11:56:00,ATROPELLO CON HUIDA,A.M.P.,911,COLONIA,CONSTITUYENTES DE QUERETARO,AVENIDA,CONDUCTORES Y AGUSTIN GARZA,"25.719635, -100.251357"
36749,2022,SEPTIEMBRE,2022-09-18,DOMINGO.,11:10:00,ESTRELLAMIENTO,FINIQUITADO,RUTINA,COLONIA,CONSTITUYENTES DE QUERETARO,CALLE,HECTOR VICTORIA Y MANUEL AMAYA,"25.716591, -100.25163"
37204,2022,SEPTIEMBRE,2022-09-18,DOMINGO.,16:43:00,ALCANCE,FINIQUITADO,911,COLONIA,HDA LOS MORALES,CALLE,CALZ. UNION Y MARIO J. MONTEMAYOR,"25.71376, -100.248483"
35740,2022,SEPTIEMBRE,2022-09-18,DOMINGO.,17:40:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,AVENIDA,UNIVERSIDAD Y LERDO DE TEJADA,"25.741788, -100.30195"
36259,2022,SEPTIEMBRE,2022-09-18,DOMINGO.,19:00:00,LATERAL CON HUIDA,FINIQUITADO,C-4,COLONIA,MIGUEL ALEMAN,AVENIDA,MIGUEL ALEMAN Y LAS TORRES,"25.715089, -100.219121"
35859,2022,SEPTIEMBRE,2022-09-18,DOMINGO.,20:28:00,ATROPELLO,PERITAJES,C-4,COLONIA,TORRES DE SANTO DOMINGO,CALLE,TROQUELES Y FAISAN,"25.755009, -100.245349"
36886,2022,SEPTIEMBRE,2022-09-18,DOMINGO.,23:23:00,ALCANCE,PERITAJES,RUTINA,COLONIA,INDUSTRIAL NOGALAR,AVENIDA,NOGALAR Y VIA MATAMOROS,"25.720007, -100.289647"
37376,2022,SEPTIEMBRE,2022-09-18,DOMINGO.,23:56:00,ESTRELLAMIENTO,PERITAJES,C-4,COLONIA,VILLAS DE CASA BLANCA,CALLE,REP DOMINICANA Y MEXICO,"25.734692, -100.234621"
36589,2022,SEPTIEMBRE,2022-09-19,LUNES,04:15:00,ESTRELLAMIENTO,PERITAJES,RUTINA,COLONIA,VILLAS DE SANTO DOMINGO,AVENIDA,SANTO DOMINGO Y DIEGO DIAZ,"25.75077, -100.254897"
36260,2022,SEPTIEMBRE,2022-09-19,LUNES,08:07:00,LATERAL,PERITAJES,911,COLONIA,LA FE,AVENIDA,LAS TORRES Y ROMULO GARZA,"25.723968, -100.222783"
36797,2022,SEPTIEMBRE,2022-09-19,LUNES,08:50:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,AVENIDA,UNIVERSIDAD Y JORGE TREVIÑO,"25.736272, -100.299382"
37228,2022,SEPTIEMBRE,2022-09-19,LUNES,09:43:00,ALCANCE,FINIQUITADO,911,FRACCIONAMIENTO,DEL LAGO,AVENIDA,M ALEMAN Y ROMULO GARZA,"25.72448, -100.214115"
37229,2022,SEPTIEMBRE,2022-09-19,LUNES,11:52:00,CRUCERO,FINIQUITADO,RUTINA,FRACCIONAMIENTO,FRACCIONAMIENTO VILLARREAL,CALLE,TERAN Y TOLEDO,"25.76419, -100.290798"
36100,2022,SEPTIEMBRE,2022-09-19,LUNES,16:14:00,ALCANCE,FINIQUITADO,RUTINA,RESIDENCIAL,RESIDENCIAL ANAHUAC,AVENIDA,BARRAGAN Y BARTOLOME,"25.742405, -100.312157"
36064,2022,SEPTIEMBRE,2022-09-19,LUNES,17:03:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,AVENIDA,UNIVERSIDAD Y NICOLAS BRAVO,"25.755059, -100.297109"
36861,2022,SEPTIEMBRE,2022-09-19,LUNES,14:55:00,ALCANCE Y PROYECCION,FINIQUITADO,C-4,COLONIA,ANAHUAC,AVENIDA,MANUEL L. BARRAGAN Y ALMAZAN,"25.736272, -100.299382"
37378,2022,SEPTIEMBRE,2022-09-19,LUNES,19:22:00,CAIDA DE PASAJERO,FINIQUITADO,RUTINA,COLONIA,JARDINES DEL MEZQUITAL,AVENIDA,ANILLO ELECTRICO Y BALLENAS,"25.747923, -100.24497"
36609,2022,SEPTIEMBRE,2022-09-19,LUNES,19:40:00,LATERAL,FINIQUITADO,RUTINA,RESIDENCIAL,LOS MEZQUITES,AVENIDA,LOPEZ MATEOS Y CONDUCTORES,"25.72906, -100.25377"
36936,2022,SEPTIEMBRE,2022-09-19,LUNES,21:00:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CIUDAD UNIVERSITARIA,AVENIDA,MANUEL L. BARRAGAN Y PEDRO DE ALBA,"25.723823, -100.317015"
36336,2022,SEPTIEMBRE,2022-09-20,MARTES,00:03:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CIUDAD UNIVERSITARIA,AVENIDA,MANUEL L. BARRAGAN Y PEDRO DE ALBA,"25.723823, -100.317015"
35194,2022,SEPTIEMBRE,2022-09-20,MARTES,03:38:00,ESTRELLAMIENTO,PERITAJES,C-4,COLONIA,HDA LOS MORALES,CALLE,ROBLE Y NOGAL,"25.713779, -100.243781"
35945,2022,SEPTIEMBRE,2022-09-20,MARTES,07:44:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CARMEN ROMANO,AVENIDA,DIEGO DIAZ Y FINLANDESES,"25.728719, -100.275045"
37230,2022,SEPTIEMBRE,2022-09-20,MARTES,07:46:00,ESTRELLAMEINTO Y PROYECCION,FINIQUITADO,C-4,COLONIA,HDA LOS MORALES,AVENIDA,BONIFACIO SALINAS Y JUAN MONTEMAYOR,"25.715026, -100.237962"
36772,2022,SEPTIEMBRE,2022-09-20,MARTES,09:34:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,CALLE,B REYES Y UNIVERSIDAD,"25.755949, -100.296884"
35861,2022,SEPTIEMBRE,2022-09-20,MARTES,12:25:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,NICOLAS BRAVO,AVENIDA,STO DOMINGO Y ZACATECAS,"25.753939, -100.274029"
36763,2022,SEPTIEMBRE,2022-09-20,MARTES,13:04:00,ATROPELLO,FINIQUITADO,C-4,RESIDENCIAL,MIRAFLORES,AVENIDA,REP MEXICANA Y ALHELI,"25.755903, -100.27713"
36937,2022,SEPTIEMBRE,2022-09-20,MARTES,16:15:00,LATERAL,FINIQUITADO,911,RESIDENCIAL,TABACHINES,AVENIDA,UNIVERSIDAD Y LERDO DE TEJADA,"25.741788, -100.30195"
36955,2022,SEPTIEMBRE,2022-09-20,MARTES,16:00:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,AVENIDA,UNIVERSIDAD Y PARQUE ANAHUAC,"25.736583, -100.303659"
36916,2022,SEPTIEMBRE,2022-09-20,MARTES,22:33:00,LATERAL,FINIQUITADO,911,COLONIA,CABECERA MUNICIPAL,AVENIDA,UNIVERSIDAD Y ZONA NORTE,"25.762644, -100.294324"
36225,2022,SEPTIEMBRE,2022-09-21,MIERCOLES,04:02:00,ESTRELLAMIENTO,FINIQUITADO,RUTINA,COLONIA,HDA LOS MORALES,AVENIDA,ROMULO GARZA Y JUAN MONTEMAYOR,"25.718994, -100.242536"
35862,2022,SEPTIEMBRE,2022-09-21,MIERCOLES,06:44:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,VILLA AZUL,AVENIDA,BARRAGAN Y LERDO DE TEJADA,"25.759318, -100.306114"
36193,2022,SEPTIEMBRE,2022-09-21,MIERCOLES,06:53:00,LATERAL Y ALCANCE,FINIQUITADO,C-4,COLONIA,CUAUHTEMOC,AVENIDA,NOGALAR Y FAMOSA,"25.726338, -100.298384"
36800,2022,SEPTIEMBRE,2022-09-21,MIERCOLES,07:07:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CASA BELLA,AVENIDA,UNIVERSIDAD Y CASA BELLA,"25.76394, -100.294088"
35947,2022,SEPTIEMBRE,2022-09-21,MIERCOLES,07:11:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,TORRES DE SANTO DOMINGO,AVENIDA,DIEGO DIAZ Y CALLE 5,"25.753101, -100.252291"
35720,2022,SEPTIEMBRE,2022-09-21,MIERCOLES,08:45:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,TORRES DE SANTO DOMINGO,AVENIDA,DIEGO DIAZ Y ANILLO ELECTRICO,"25.754772, -100.247497"
37278,2022,SEPTIEMBRE,2022-09-21,MIERCOLES,08:55:00,REVERSA,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,CALLE,LOPE DE VEGA Y LUIS DE GONGORA,"25.73773, -100.307373"
35863,2022,SEPTIEMBRE,2022-09-21,MIERCOLES,10:21:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,AVENIDA,UNIVERSIDAD Y LERDO DE TEJADA,"25.741788, -100.30195"
11812,2022,SEPTIEMBRE,2022-09-21,MIERCOLES,13:25:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,PASEO DE LAS PUENTES,AVENIDA,REPUBLICA MEXICANA Y CORDILLERA,"25.741619, -100.28532"
37029,2022,SEPTIEMBRE,2022-09-21,MIERCOLES,14:25:00,ALCANCE,FINIQUITADO,RUTINA,RESIDENCIAL,RESIDENCIAL ANAHUAC,AVENIDA,BARRAGAN Y BARTOLOME,"25.742405, -100.312157"
36595,2022,SEPTIEMBRE,2022-09-21,MIERCOLES,14:26:00,DIVERSO,PERITAJES,RUTINA,COLONIA,JARDINES DE ANAHUAC,AVENIDA,5TA AV Y CALLE 6,"25.734695, -100.272821"
37379,2022,SEPTIEMBRE,2022-09-21,MIERCOLES,15:45:00,ALCANCE,FINIQUITADO,911,COLONIA,LA FE,AVENIDA,ROMULO GARZA Y LAS TORRES,"25.723968, -100.222783"
36297,2022,SEPTIEMBRE,2022-09-21,MIERCOLES,18:00:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,NOGALAR Y NOGALAR SUR,"25.730246, -100.303014"
36072,2022,SEPTIEMBRE,2022-09-21,MIERCOLES,17:48:00,ALCANCE,FINIQUITADO,C-4,COLONIA,ANAHUAC,AVENIDA,FIDEL VZZ Y FRAY LUIS DE LEON,"25.736272, -100.299382"
37031,2022,SEPTIEMBRE,2022-09-21,MIERCOLES,18:02:00,ALCANCE,FINIQUITADO,911,COLONIA,ANAHUAC,AVENIDA,FIDEL VZZ Y FRAY LUIS DE LEON,"25.736272, -100.299382"
35898,2022,SEPTIEMBRE,2022-09-22,JUEVES,00:38:00,ESTRELLAMIENTO,PERITAJES,C-4,COLONIA,CUAUHTEMOC,AVENIDA,LOS  ANGELES Y  GUERRERO,"25.717581, -100.307935"
37252,2022,SEPTIEMBRE,2022-09-22,JUEVES,07:03:00,CRUCERO,FINIQUITADO,C-4,COLONIA,CIUDAD UNIVERSITARIA,AVENIDA,BARRAGAN Y PEDRO DE ALBA,"25.723823, -100.317015"
36397,2022,SEPTIEMBRE,2022-09-22,JUEVES,07:17:00,LATERAL,FINIQUITADO,911,COLONIA,LA FE,AVENIDA,ACAPULCO Y SALINA CRUZ,"25.722893, -100.207678"
37176,2022,SEPTIEMBRE,2022-09-22,JUEVES,08:34:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CASA BELLA,AVENIDA,SENDERO Y COLOMBIA,"25.767486, -100.292172"
35864,2022,SEPTIEMBRE,2022-09-22,JUEVES,09:51:00,ALCANCE,FINIQUITADO,911,COLONIA,CABECERA MUNICIPAL,AVENIDA,UNIVERSIDAD Y LERDO DE TEJADA,"25.741788, -100.30195"
36399,2022,SEPTIEMBRE,2022-09-22,JUEVES,11:09:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,MIGUEL ALEMAN,AVENIDA,ROMULO GARZA Y LOS PARQUES,"25.723289, -100.225858"
37208,2022,SEPTIEMBRE,2022-09-22,JUEVES,12:34:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,FUTURO NOGALAR,AVENIDA,LOPEZ MATEOS Y ANGELES,"25.708164, -100.28178"
37178,2022,SEPTIEMBRE,2022-09-22,JUEVES,13:27:00,ALCANCE,FINIQUITADO,RUTINA,RESIDENCIAL,RESIDENCIAL ANAHUAC,AVENIDA,BARRAGAN Y BARTOLOME,"25.742405, -100.312157"
36612,2022,SEPTIEMBRE,2022-09-22,JUEVES,18:33:00,ALCANCE,FINIQUITADO,911,COLONIA,MIGUEL ALEMAN,AVENIDA,MIGUEL ALEMAN Y CALLE NUEVA,"25.720918, -100.216031"
36869,2022,SEPTIEMBRE,2022-09-22,JUEVES,18:15:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,AVENIDA,FRAY LUIS DE LEON Y FIDEL VZZ,"25.736272, -100.299382"
37105,2022,SEPTIEMBRE,2022-09-22,JUEVES,18:35:00,ALCANCE,FINIQUITADO,911,RESIDENCIAL,MIRAFLORES,AVENIDA,REP MEXICANA Y MIRASOL,"25.752973, -100.277662"
36845,2022,SEPTIEMBRE,2022-09-22,JUEVES,17:30:00,ALCANCE,FINIQUITADO,911,COLONIA,HDA LOS MORALES,AVENIDA,ROMULO GZA Y DE LOS PINOS,"25.717715, -100.24593"
36491,2022,SEPTIEMBRE,2022-09-23,VIERNES,00:48:00,ALCANCE,PERITAJES,RUTINA,COLONIA,JARDINES DE CASA BLANCA,AVENIDA,LOPEZ MATEOS Y CASA BLANCA,"25.736217, -100.243646"
36400,2022,SEPTIEMBRE,2022-09-23,VIERNES,06:54:00,CRUCERO,PERITAJES,RUTINA,FRACCIONAMIENTO,DEL LAGO,AVENIDA,ROMULO GARZA Y LAGO AZUL,"25.723584, -100.225671"
36820,2022,SEPTIEMBRE,2022-09-23,VIERNES,07:13:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,NOGALAR Y MUNICH,"25.728658, -100.301883"
33529,2022,SEPTIEMBRE,2022-09-23,VIERNES,08:43:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,FRANCISCO G SADA,AVENIDA,ROMULO GARZA  Y CHURUBUSCO,"25.70827, -100.267811"
36775,2022,SEPTIEMBRE,2022-09-23,VIERNES,08:58:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CASA BELLA,AVENIDA,SENDERO Y COLOMBIA,"25.767486, -100.292172"
36446,2022,SEPTIEMBRE,2022-09-23,VIERNES,08:29:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,PEDREGAL SANTO DOMINGO,AVENIDA,ROBERTO ESPINOZA Y PONCIANO ARRIAGA,"25.733205, -100.267677"
36821,2022,SEPTIEMBRE,2022-09-23,VIERNES,10:52:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,CARMEN ROMANO,AVENIDA,DIEGO DIAZ Y JUAN PABLO II,"25.72542, -100.277771"
37305,2022,SEPTIEMBRE,2022-09-23,VIERNES,12:48:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,ITURBIDE,AVENIDA,UNIVERSIDAD Y PROLONGACION JUAREZ,"25.753277, -100.297828"
37526,2022,SEPTIEMBRE,2022-09-23,VIERNES,12:56:00,ALCANCE,FINIQUITADO,911,COLONIA,CABECERA MUNICIPAL,AVENIDA,ARTURO B DE LA GARZA Y BERNARDO REYES,"25.758476, -100.286935"
36780,2022,SEPTIEMBRE,2022-09-23,VIERNES,14:38:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,EL ROBLE,AVENIDA,UNIVERSIDAD Y 18 DE DICIEMBRE,"25.741821, -100.302082"
36872,2022,SEPTIEMBRE,2022-09-23,VIERNES,20:35:00,ALCANCE,FINIQUITADO,RUTINA,RESIDENCIAL,RESIDENCIAL ANAHUAC,AVENIDA,BARRAGAN Y BARTOLOME,"25.742405, -100.312157"
36195,2022,SEPTIEMBRE,2022-09-24,SABADO,09:34:00,ALCANCE,FINIQUITADO,911,COLONIA,BOSQUES DEL NOGALAR,AVENIDA,LOS ANGELES Y LINEA DE GAS,"25.70838, -100.275312"
37254,2022,SEPTIEMBRE,2022-09-24,SABADO,10:15:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,AVENIDA,UNIVERSIDAD Y B REYES,"25.755949, -100.296884"
37527,2022,SEPTIEMBRE,2022-09-24,SABADO,12:58:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,AVENIDA,FIDEL VELAZQUEZ Y FRAY LUIS DE LEON,"25.736272, -100.299382"
