Affected Legal Good,Month,City
Otros Bienes Jurídicos Afectados (Del Fuero Común),2020-07,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2020-08,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2020-09,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2020-10,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2020-11,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2020-12,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2021-01,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2021-02,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2021-03,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2021-04,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2021-05,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2021-06,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2021-07,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2021-08,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2021-09,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2021-10,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2021-11,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2021-12,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-01,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-02,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-03,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-04,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-05,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-06,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-07,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-08,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-09,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-10,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-11,Apodaca
Otros Bienes Jurídicos Afectados (Del Fuero Común),2022-12,Apodaca
Patrimonio,2015-01,García
Patrimonio,2015-02,García
Patrimonio,2015-03,García
Patrimonio,2015-04,García
Patrimonio,2015-05,García
Patrimonio,2015-06,García
Patrimonio,2015-07,García
Patrimonio,2015-08,García
Patrimonio,2015-09,García
Patrimonio,2015-10,García
Patrimonio,2015-11,García
Patrimonio,2015-12,García
Patrimonio,2016-01,García
Patrimonio,2016-02,García
Patrimonio,2016-03,García
Patrimonio,2016-04,García
Patrimonio,2016-05,García
Patrimonio,2016-06,García
Patrimonio,2016-07,García
Patrimonio,2016-08,García
Patrimonio,2016-09,García
Patrimonio,2016-10,García
Patrimonio,2016-11,García
Patrimonio,2016-12,García
Patrimonio,2017-01,García
Patrimonio,2017-02,García
Patrimonio,2017-03,García
Patrimonio,2017-04,García
Patrimonio,2017-05,García
Patrimonio,2017-06,García
Patrimonio,2017-07,García
Patrimonio,2017-08,García
Patrimonio,2017-09,García
Patrimonio,2017-10,García
Patrimonio,2017-11,García
Patrimonio,2017-12,García
Patrimonio,2018-01,García
Patrimonio,2018-02,García
Patrimonio,2018-03,García
Patrimonio,2018-04,García
Patrimonio,2018-05,García
Patrimonio,2018-06,García
Patrimonio,2018-07,García
Patrimonio,2018-08,García
Patrimonio,2018-09,García
Patrimonio,2018-10,García
Patrimonio,2018-11,García
Patrimonio,2018-12,García
Patrimonio,2019-01,García
Patrimonio,2019-02,García
Patrimonio,2019-03,García
Patrimonio,2019-04,García
Patrimonio,2019-05,García
Patrimonio,2019-06,García
Patrimonio,2019-07,García
Patrimonio,2019-08,García
Patrimonio,2019-09,García
Patrimonio,2019-10,García
Patrimonio,2019-11,García
Patrimonio,2019-12,García
Patrimonio,2020-01,García
Patrimonio,2020-02,García
Patrimonio,2020-03,García
Patrimonio,2020-04,García
Patrimonio,2020-05,García
Patrimonio,2020-06,García
Patrimonio,2020-07,García
Patrimonio,2020-08,García
Patrimonio,2020-09,García
Patrimonio,2020-10,García
Patrimonio,2020-11,García
Patrimonio,2020-12,García
Patrimonio,2021-01,García
Patrimonio,2021-02,García
Patrimonio,2021-03,García
Patrimonio,2021-04,García
Patrimonio,2021-05,García
Patrimonio,2021-06,García
Patrimonio,2021-07,García
Patrimonio,2021-08,García
Patrimonio,2021-09,García
Patrimonio,2021-10,García
Patrimonio,2021-11,García
Patrimonio,2021-12,García
Patrimonio,2022-01,García
Patrimonio,2022-02,García
Patrimonio,2022-03,García
Patrimonio,2022-04,García
Patrimonio,2022-05,García
Patrimonio,2022-06,García
Patrimonio,2022-07,García
Patrimonio,2022-08,García
Patrimonio,2022-09,García
Patrimonio,2022-10,García
Patrimonio,2022-11,García
Patrimonio,2022-12,García
Familia,2015-01,García
Familia,2015-02,García
Familia,2015-03,García
Familia,2015-04,García
Familia,2015-05,García
Familia,2015-06,García
Familia,2015-07,García
Familia,2015-08,García
Familia,2015-09,García
Familia,2015-10,García
Familia,2015-11,García
Familia,2015-12,García
Familia,2016-01,García
Familia,2016-02,García
Familia,2016-03,García
Familia,2016-04,García
Familia,2016-05,García
Familia,2016-06,García
Familia,2016-07,García
Familia,2016-08,García
Familia,2016-09,García
Familia,2016-10,García
Familia,2016-11,García
Familia,2016-12,García
Familia,2017-01,García
Familia,2017-02,García
Familia,2017-03,García
Familia,2017-04,García
Familia,2017-05,García
Familia,2017-06,García
Familia,2017-07,García
Familia,2017-08,García
Familia,2017-09,García
Familia,2017-10,García
Familia,2017-11,García
Familia,2017-12,García
Familia,2018-01,García
Familia,2018-02,García
Familia,2018-03,García
Familia,2018-04,García
Familia,2018-05,García
Familia,2018-06,García
Familia,2018-07,García
Familia,2018-08,García
Familia,2018-09,García
Familia,2018-10,García
Familia,2018-11,García
Familia,2018-12,García
Familia,2019-01,García
Familia,2019-02,García
Familia,2019-03,García
Familia,2019-04,García
Familia,2019-05,García
Familia,2019-06,García
Familia,2019-07,García
Familia,2019-08,García
Familia,2019-09,García
Familia,2019-10,García
Familia,2019-11,García
Familia,2019-12,García
Familia,2020-01,García
Familia,2020-02,García
Familia,2020-03,García
Familia,2020-04,García
Familia,2020-05,García
Familia,2020-06,García
Familia,2020-07,García
Familia,2020-08,García
Familia,2020-09,García
Familia,2020-10,García
Familia,2020-11,García
Familia,2020-12,García
Familia,2021-01,García
Familia,2021-02,García
Familia,2021-03,García
Familia,2021-04,García
Familia,2021-05,García
Familia,2021-06,García
Familia,2021-07,García
Familia,2021-08,García
Familia,2021-09,García
Familia,2021-10,García
Familia,2021-11,García
Familia,2021-12,García
Familia,2022-01,García
Familia,2022-02,García
Familia,2022-03,García
Familia,2022-04,García
Familia,2022-05,García
Familia,2022-06,García
Familia,2022-07,García
Familia,2022-08,García
Familia,2022-09,García
Familia,2022-10,García
Familia,2022-11,García
Familia,2022-12,García
Libertad y Seguridad Sexual,2015-01,García
Libertad y Seguridad Sexual,2015-02,García
Libertad y Seguridad Sexual,2015-03,García
Libertad y Seguridad Sexual,2015-04,García
Libertad y Seguridad Sexual,2015-05,García
Libertad y Seguridad Sexual,2015-06,García
Libertad y Seguridad Sexual,2015-07,García
Libertad y Seguridad Sexual,2015-08,García
Libertad y Seguridad Sexual,2015-09,García
Libertad y Seguridad Sexual,2015-10,García
Libertad y Seguridad Sexual,2015-11,García
Libertad y Seguridad Sexual,2015-12,García
Libertad y Seguridad Sexual,2016-01,García
Libertad y Seguridad Sexual,2016-02,García
Libertad y Seguridad Sexual,2016-03,García
Libertad y Seguridad Sexual,2016-04,García
Libertad y Seguridad Sexual,2016-05,García
Libertad y Seguridad Sexual,2016-06,García
Libertad y Seguridad Sexual,2016-07,García
Libertad y Seguridad Sexual,2016-08,García
Libertad y Seguridad Sexual,2016-09,García
Libertad y Seguridad Sexual,2016-10,García
Libertad y Seguridad Sexual,2016-11,García
Libertad y Seguridad Sexual,2016-12,García
Libertad y Seguridad Sexual,2017-01,García
Libertad y Seguridad Sexual,2017-02,García
Libertad y Seguridad Sexual,2017-03,García
Libertad y Seguridad Sexual,2017-04,García
Libertad y Seguridad Sexual,2017-05,García
Libertad y Seguridad Sexual,2017-06,García
Libertad y Seguridad Sexual,2017-07,García
Libertad y Seguridad Sexual,2017-08,García
Libertad y Seguridad Sexual,2017-09,García
Libertad y Seguridad Sexual,2017-10,García
Libertad y Seguridad Sexual,2017-11,García
Libertad y Seguridad Sexual,2017-12,García
Libertad y Seguridad Sexual,2018-01,García
Libertad y Seguridad Sexual,2018-02,García
Libertad y Seguridad Sexual,2018-03,García
Libertad y Seguridad Sexual,2018-04,García
Libertad y Seguridad Sexual,2018-05,García
Libertad y Seguridad Sexual,2018-06,García
Libertad y Seguridad Sexual,2018-07,García
Libertad y Seguridad Sexual,2018-08,García
Libertad y Seguridad Sexual,2018-09,García
Libertad y Seguridad Sexual,2018-10,García
Libertad y Seguridad Sexual,2018-11,García
Libertad y Seguridad Sexual,2018-12,García
Libertad y Seguridad Sexual,2019-01,García
Libertad y Seguridad Sexual,2019-02,García
Libertad y Seguridad Sexual,2019-03,García
Libertad y Seguridad Sexual,2019-04,García
Libertad y Seguridad Sexual,2019-05,García
Libertad y Seguridad Sexual,2019-06,García
Libertad y Seguridad Sexual,2019-07,García
Libertad y Seguridad Sexual,2019-08,García
Libertad y Seguridad Sexual,2019-09,García
Libertad y Seguridad Sexual,2019-10,García
Libertad y Seguridad Sexual,2019-11,García
Libertad y Seguridad Sexual,2019-12,García
Libertad y Seguridad Sexual,2020-01,García
Libertad y Seguridad Sexual,2020-02,García
Libertad y Seguridad Sexual,2020-03,García
Libertad y Seguridad Sexual,2020-04,García
Libertad y Seguridad Sexual,2020-05,García
Libertad y Seguridad Sexual,2020-06,García
Libertad y Seguridad Sexual,2020-07,García
Libertad y Seguridad Sexual,2020-08,García
Libertad y Seguridad Sexual,2020-09,García
Libertad y Seguridad Sexual,2020-10,García
Libertad y Seguridad Sexual,2020-11,García
Libertad y Seguridad Sexual,2020-12,García
Libertad y Seguridad Sexual,2021-01,García
Libertad y Seguridad Sexual,2021-02,García
Libertad y Seguridad Sexual,2021-03,García
Libertad y Seguridad Sexual,2021-04,García
Libertad y Seguridad Sexual,2021-05,García
Libertad y Seguridad Sexual,2021-06,García
Libertad y Seguridad Sexual,2021-07,García
Libertad y Seguridad Sexual,2021-08,García
Libertad y Seguridad Sexual,2021-09,García
Libertad y Seguridad Sexual,2021-10,García
Libertad y Seguridad Sexual,2021-11,García
Libertad y Seguridad Sexual,2021-12,García
Libertad y Seguridad Sexual,2022-01,García
Libertad y Seguridad Sexual,2022-02,García
Libertad y Seguridad Sexual,2022-03,García
Libertad y Seguridad Sexual,2022-04,García
Libertad y Seguridad Sexual,2022-05,García
Libertad y Seguridad Sexual,2022-06,García
Libertad y Seguridad Sexual,2022-07,García
Libertad y Seguridad Sexual,2022-08,García
Libertad y Seguridad Sexual,2022-09,García
Libertad y Seguridad Sexual,2022-10,García
Libertad y Seguridad Sexual,2022-11,García
Libertad y Seguridad Sexual,2022-12,García
Sociedad,2015-01,García
Sociedad,2015-02,García
Sociedad,2015-03,García
Sociedad,2015-04,García
Sociedad,2015-05,García
Sociedad,2015-06,García
Sociedad,2015-07,García
Sociedad,2015-08,García
Sociedad,2015-09,García
Sociedad,2015-10,García
Sociedad,2015-11,García
Sociedad,2015-12,García
Sociedad,2016-01,García
Sociedad,2016-02,García
Sociedad,2016-03,García
Sociedad,2016-04,García
Sociedad,2016-05,García
Sociedad,2016-06,García
Sociedad,2016-07,García
Sociedad,2016-08,García
Sociedad,2016-09,García
Sociedad,2016-10,García
Sociedad,2016-11,García
Sociedad,2016-12,García
Sociedad,2017-01,García
Sociedad,2017-02,García
Sociedad,2017-03,García
Sociedad,2017-04,García
Sociedad,2017-05,García
Sociedad,2017-06,García
Sociedad,2017-07,García
Sociedad,2017-08,García
Sociedad,2017-09,García
Sociedad,2017-10,García
Sociedad,2017-11,García
Sociedad,2017-12,García
Sociedad,2018-01,García
Sociedad,2018-02,García
Sociedad,2018-03,García
Sociedad,2018-04,García
Sociedad,2018-05,García
Sociedad,2018-06,García
Sociedad,2018-07,García
Sociedad,2018-08,García
Sociedad,2018-09,García
Sociedad,2018-10,García
Sociedad,2018-11,García
Sociedad,2018-12,García
Sociedad,2019-01,García
Sociedad,2019-02,García
Sociedad,2019-03,García
Sociedad,2019-04,García
Sociedad,2019-05,García
Sociedad,2019-06,García
Sociedad,2019-07,García
Sociedad,2019-08,García
Sociedad,2019-09,García
Sociedad,2019-10,García
Sociedad,2019-11,García
Sociedad,2019-12,García
Sociedad,2020-01,García
Sociedad,2020-02,García
Sociedad,2020-03,García
Sociedad,2020-04,García
Sociedad,2020-05,García
Sociedad,2020-06,García
Sociedad,2020-07,García
Sociedad,2020-08,García
Sociedad,2020-09,García
Sociedad,2020-10,García
Sociedad,2020-11,García
Sociedad,2020-12,García
Sociedad,2021-01,García
Sociedad,2021-02,García
Sociedad,2021-03,García
Sociedad,2021-04,García
Sociedad,2021-05,García
Sociedad,2021-06,García
Sociedad,2021-07,García
Sociedad,2021-08,García
Sociedad,2021-09,García
Sociedad,2021-10,García
Sociedad,2021-11,García
Sociedad,2021-12,García
Sociedad,2022-01,García
Sociedad,2022-02,García
Sociedad,2022-03,García
Sociedad,2022-04,García
Sociedad,2022-05,García
Sociedad,2022-06,García
Sociedad,2022-07,García
Sociedad,2022-08,García
Sociedad,2022-09,García
Sociedad,2022-10,García
Sociedad,2022-11,García
Sociedad,2022-12,García
Vida e Integridad Corporal,2015-01,García
Vida e Integridad Corporal,2015-02,García
Vida e Integridad Corporal,2015-03,García
Vida e Integridad Corporal,2015-04,García
Vida e Integridad Corporal,2015-05,García
Vida e Integridad Corporal,2015-06,García
Vida e Integridad Corporal,2015-07,García
Vida e Integridad Corporal,2015-08,García
Vida e Integridad Corporal,2015-09,García
Vida e Integridad Corporal,2015-10,García
Vida e Integridad Corporal,2015-11,García
Vida e Integridad Corporal,2015-12,García
Vida e Integridad Corporal,2016-01,García
Vida e Integridad Corporal,2016-02,García
Vida e Integridad Corporal,2016-03,García
Vida e Integridad Corporal,2016-04,García
Vida e Integridad Corporal,2016-05,García
Vida e Integridad Corporal,2016-06,García
Vida e Integridad Corporal,2016-07,García
Vida e Integridad Corporal,2016-08,García
Vida e Integridad Corporal,2016-09,García
Vida e Integridad Corporal,2016-10,García
Vida e Integridad Corporal,2016-11,García
Vida e Integridad Corporal,2016-12,García
Vida e Integridad Corporal,2017-01,García
Vida e Integridad Corporal,2017-02,García
Vida e Integridad Corporal,2017-03,García
Vida e Integridad Corporal,2017-04,García
Vida e Integridad Corporal,2017-05,García
Vida e Integridad Corporal,2017-06,García
Vida e Integridad Corporal,2017-07,García
Vida e Integridad Corporal,2017-08,García
Vida e Integridad Corporal,2017-09,García
Vida e Integridad Corporal,2017-10,García
Vida e Integridad Corporal,2017-11,García
Vida e Integridad Corporal,2017-12,García
Vida e Integridad Corporal,2018-01,García
Vida e Integridad Corporal,2018-02,García
Vida e Integridad Corporal,2018-03,García
Vida e Integridad Corporal,2018-04,García
Vida e Integridad Corporal,2018-05,García
Vida e Integridad Corporal,2018-06,García
Vida e Integridad Corporal,2018-07,García
Vida e Integridad Corporal,2018-08,García
Vida e Integridad Corporal,2018-09,García
Vida e Integridad Corporal,2018-10,García
Vida e Integridad Corporal,2018-11,García
Vida e Integridad Corporal,2018-12,García
Vida e Integridad Corporal,2019-01,García
Vida e Integridad Corporal,2019-02,García
Vida e Integridad Corporal,2019-03,García
Vida e Integridad Corporal,2019-04,García
Vida e Integridad Corporal,2019-05,García
Vida e Integridad Corporal,2019-06,García
Vida e Integridad Corporal,2019-07,García
Vida e Integridad Corporal,2019-08,García
Vida e Integridad Corporal,2019-09,García
Vida e Integridad Corporal,2019-10,García
Vida e Integridad Corporal,2019-11,García
Vida e Integridad Corporal,2019-12,García
Vida e Integridad Corporal,2020-01,García
Vida e Integridad Corporal,2020-02,García
Vida e Integridad Corporal,2020-03,García
Vida e Integridad Corporal,2020-04,García
Vida e Integridad Corporal,2020-05,García
Vida e Integridad Corporal,2020-06,García
Vida e Integridad Corporal,2020-07,García
Vida e Integridad Corporal,2020-08,García
Vida e Integridad Corporal,2020-09,García
Vida e Integridad Corporal,2020-10,García
Vida e Integridad Corporal,2020-11,García
Vida e Integridad Corporal,2020-12,García
Vida e Integridad Corporal,2021-01,García
Vida e Integridad Corporal,2021-02,García
Vida e Integridad Corporal,2021-03,García
Vida e Integridad Corporal,2021-04,García
Vida e Integridad Corporal,2021-05,García
Vida e Integridad Corporal,2021-06,García
Vida e Integridad Corporal,2021-07,García
Vida e Integridad Corporal,2021-08,García
Vida e Integridad Corporal,2021-09,García
Vida e Integridad Corporal,2021-10,García
Vida e Integridad Corporal,2021-11,García
Vida e Integridad Corporal,2021-12,García
Vida e Integridad Corporal,2022-01,García
Vida e Integridad Corporal,2022-02,García
Vida e Integridad Corporal,2022-03,García
Vida e Integridad Corporal,2022-04,García
Vida e Integridad Corporal,2022-05,García
Vida e Integridad Corporal,2022-06,García
Vida e Integridad Corporal,2022-07,García
Vida e Integridad Corporal,2022-08,García
Vida e Integridad Corporal,2022-09,García
Vida e Integridad Corporal,2022-10,García
Vida e Integridad Corporal,2022-11,García
Vida e Integridad Corporal,2022-12,García
Libertad Personal,2015-01,García
Libertad Personal,2015-02,García
Libertad Personal,2015-03,García
Libertad Personal,2015-04,García
Libertad Personal,2015-05,García
Libertad Personal,2015-06,García
Libertad Personal,2015-07,García
Libertad Personal,2015-08,García
Libertad Personal,2015-09,García
Libertad Personal,2015-10,García
Libertad Personal,2015-11,García
Libertad Personal,2015-12,García
Libertad Personal,2016-01,García
Libertad Personal,2016-02,García
Libertad Personal,2016-03,García
Libertad Personal,2016-04,García
Libertad Personal,2016-05,García
Libertad Personal,2016-06,García
Libertad Personal,2016-07,García
Libertad Personal,2016-08,García
Libertad Personal,2016-09,García
Libertad Personal,2016-10,García
Libertad Personal,2016-11,García
Libertad Personal,2016-12,García
Libertad Personal,2017-01,García
Libertad Personal,2017-02,García
Libertad Personal,2017-03,García
Libertad Personal,2017-04,García
Libertad Personal,2017-05,García
Libertad Personal,2017-06,García
Libertad Personal,2017-07,García
Libertad Personal,2017-08,García
Libertad Personal,2017-09,García
Libertad Personal,2017-10,García
Libertad Personal,2017-11,García
Libertad Personal,2017-12,García
Libertad Personal,2018-01,García
Libertad Personal,2018-02,García
Libertad Personal,2018-03,García
Libertad Personal,2018-04,García
Libertad Personal,2018-05,García
Libertad Personal,2018-06,García
Libertad Personal,2018-07,García
Libertad Personal,2018-08,García
Libertad Personal,2018-09,García
Libertad Personal,2018-10,García
Libertad Personal,2018-11,García
Libertad Personal,2018-12,García
Libertad Personal,2019-01,García
Libertad Personal,2019-02,García
Libertad Personal,2019-03,García
Libertad Personal,2019-04,García
Libertad Personal,2019-05,García
Libertad Personal,2019-06,García
Libertad Personal,2019-07,García
Libertad Personal,2019-08,García
Libertad Personal,2019-09,García
Libertad Personal,2019-10,García
Libertad Personal,2019-11,García
Libertad Personal,2019-12,García
Libertad Personal,2020-01,García
Libertad Personal,2020-02,García
Libertad Personal,2020-03,García
Libertad Personal,2020-04,García
Libertad Personal,2020-05,García
Libertad Personal,2020-06,García
Libertad Personal,2020-07,García
Libertad Personal,2020-08,García
Libertad Personal,2020-09,García
Libertad Personal,2020-10,García
Libertad Personal,2020-11,García
Libertad Personal,2020-12,García
Libertad Personal,2021-01,García
Libertad Personal,2021-02,García
Libertad Personal,2021-03,García
Libertad Personal,2021-04,García
Libertad Personal,2021-05,García
Libertad Personal,2021-06,García
Libertad Personal,2021-07,García
Libertad Personal,2021-08,García
Libertad Personal,2021-09,García
Libertad Personal,2021-10,García
Libertad Personal,2021-11,García
Libertad Personal,2021-12,García
Libertad Personal,2022-01,García
Libertad Personal,2022-02,García
Libertad Personal,2022-03,García
Libertad Personal,2022-04,García
Libertad Personal,2022-05,García
Libertad Personal,2022-06,García
Libertad Personal,2022-07,García
Libertad Personal,2022-08,García
Libertad Personal,2022-09,García
Libertad Personal,2022-10,García
Libertad Personal,2022-11,García
Libertad Personal,2022-12,García
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-01,García
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-02,García
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-03,García
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-04,García
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-05,García
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-06,García
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-07,García
Otros Bienes Jurídicos Afectados (Del Fuero Común),2015-08,García
